order_id,order_at,order_date,member_id,product_id,product_name,quantity,payment_amount,source_line_count,valid_member_flag,reconstruction_level
2603030603039882,2026-03-02 21:03:04.000 UTC,2026-03-02,0,1000000121,깨송편 1kg,1,19500,1,true,same_universe_reconstructed
2603030727574333,2026-03-02 22:27:57.000 UTC,2026-03-02,65155,1000000111,매화 3송이 3호,10,70000,1,true,same_universe_reconstructed
2603030727591714,2026-03-02 22:27:59.000 UTC,2026-03-02,65155,1000000111,매화 3송이 3호,10,70000,1,true,same_universe_reconstructed
2603030730072095,2026-03-02 22:30:07.000 UTC,2026-03-02,65155,1000000111,매화 3송이 3호,10,70000,1,true,same_universe_reconstructed
2603030845125877,2026-03-02 23:45:12.000 UTC,2026-03-02,62579,1000000064,2색 이티,1,85000,1,true,same_universe_reconstructed
2603031005592148,2026-03-03 01:05:59.000 UTC,2026-03-03,63901,1000000110,매화 3송이 2호,80,544000,1,true,same_universe_reconstructed
2603031015290739,2026-03-03 01:15:29.000 UTC,2026-03-03,65659,1000000064,2색 이티,2,66500,2,true,same_universe_reconstructed
2603031022392240,2026-03-03 01:22:39.000 UTC,2026-03-03,65661,1000000064,2색 이티,3,213000,2,true,same_universe_reconstructed
2603031041008501,2026-03-03 01:41:00.000 UTC,2026-03-03,0,1000000064,2색 이티,2,65000,2,true,same_universe_reconstructed
2603031045560852,2026-03-03 01:45:56.000 UTC,2026-03-03,64467,1000000064,2색 이티,3,66000,1,true,same_universe_reconstructed
2603031045560852,2026-03-03 01:45:56.000 UTC,2026-03-03,64467,1000000093,매화 2송이 1호,22,103400,1,true,same_universe_reconstructed
2603031106188393,2026-03-03 02:06:18.000 UTC,2026-03-03,65664,1000000088,백리향 2단 (1호 2호),1,120000,1,true,same_universe_reconstructed
2603031113363274,2026-03-03 02:13:36.000 UTC,2026-03-03,62870,1000000064,2색 이티,2,65000,2,true,same_universe_reconstructed
2603031116287505,2026-03-03 02:16:28.000 UTC,2026-03-03,65585,1000000094,매화 3송이 1호,30,195000,1,true,same_universe_reconstructed
2603031129350686,2026-03-03 02:29:35.000 UTC,2026-03-03,65665,1000000108,매화 2송이 2호,90,414000,1,true,same_universe_reconstructed
2603031141176287,2026-03-03 02:41:17.000 UTC,2026-03-03,65665,1000000093,매화 2송이 1호,40,192000,1,true,same_universe_reconstructed
2603031214258828,2026-03-03 03:14:25.000 UTC,2026-03-03,65666,1000000093,매화 2송이 1호,160,768000,1,true,same_universe_reconstructed
2603031244402619,2026-03-03 03:44:40.000 UTC,2026-03-03,61741,1000000042,약식,1,87500,1,true,same_universe_reconstructed
2603031248573300,2026-03-03 03:48:57.000 UTC,2026-03-03,65668,1000000111,매화 3송이 3호,19,133000,1,true,same_universe_reconstructed
2603031249181241,2026-03-03 03:49:18.000 UTC,2026-03-03,65668,1000000111,매화 3송이 3호,19,133000,1,true,same_universe_reconstructed
2603031320542123,2026-03-03 04:20:54.000 UTC,2026-03-03,65669,1000000064,2색 이티,2,107000,2,true,same_universe_reconstructed
2603031339170064,2026-03-03 04:39:17.000 UTC,2026-03-03,65667,1000000111,매화 3송이 3호,10,71000,1,true,same_universe_reconstructed
2603031343063045,2026-03-03 04:43:06.000 UTC,2026-03-03,65667,1000000111,매화 3송이 3호,10,71000,1,true,same_universe_reconstructed
2603031345318226,2026-03-03 04:45:31.000 UTC,2026-03-03,0,1000000093,매화 2송이 1호,17,79900,1,true,same_universe_reconstructed
2603031416292187,2026-03-03 05:16:29.000 UTC,2026-03-03,65670,1000000086,십리향 3단,1,81000,1,true,same_universe_reconstructed
2603031416292187,2026-03-03 05:16:29.000 UTC,2026-03-03,65670,1000000089,백리향 3단,2,346000,1,true,same_universe_reconstructed
2603031458325148,2026-03-03 05:58:32.000 UTC,2026-03-03,48037,1000000111,매화 3송이 3호,50,355000,1,true,same_universe_reconstructed
2603031459041849,2026-03-03 05:59:04.000 UTC,2026-03-03,65363,1000000044,고구마찰떡,2,67500,2,true,same_universe_reconstructed
2603031512116950,2026-03-03 06:12:11.000 UTC,2026-03-03,65549,1000000064,2색 이티,8,344000,1,true,same_universe_reconstructed
2603031554030551,2026-03-03 06:54:03.000 UTC,2026-03-03,63406,1000000091,일리향 2단 (1호 2호 3호),2,53000,1,true,same_universe_reconstructed
2603031554085592,2026-03-03 06:54:08.000 UTC,2026-03-03,63406,1000000091,일리향 2단 (1호 2호 3호),2,53000,1,true,same_universe_reconstructed
2603031621197413,2026-03-03 07:21:19.000 UTC,2026-03-03,17749,1000000087,백리향 1단 (1호 2호 3호),1,61000,1,true,same_universe_reconstructed
2603031621197413,2026-03-03 07:21:19.000 UTC,2026-03-03,17749,1000000094,매화 3송이 1호,15,97500,1,true,same_universe_reconstructed
2603031628475514,2026-03-03 07:28:47.000 UTC,2026-03-03,65667,1000000111,매화 3송이 3호,10,71000,1,true,same_universe_reconstructed
2603031629324615,2026-03-03 07:29:32.000 UTC,2026-03-03,45042,1000000108,매화 2송이 2호,60,276000,1,true,same_universe_reconstructed
2603031710091626,2026-03-03 08:10:09.000 UTC,2026-03-03,0,1000000113,매화 5송이 3호,14,162400,1,true,same_universe_reconstructed
2603031726535727,2026-03-03 08:26:53.000 UTC,2026-03-03,39400,1000000087,백리향 1단 (1호 2호 3호),1,57000,1,true,same_universe_reconstructed
2603031731238138,2026-03-03 08:31:23.000 UTC,2026-03-03,39400,1000000085,십리향 2단 (1호 2호 3호),1,51000,1,true,same_universe_reconstructed
2603031805315789,2026-03-03 09:05:31.000 UTC,2026-03-03,65673,1000000086,십리향 3단,1,81000,1,true,same_universe_reconstructed
2603031805341890,2026-03-03 09:05:34.000 UTC,2026-03-03,65673,1000000086,십리향 3단,1,81000,1,true,same_universe_reconstructed
2603031926306381,2026-03-03 10:26:30.000 UTC,2026-03-03,65667,1000000093,매화 2송이 1호,10,48000,1,true,same_universe_reconstructed
2603031951041302,2026-03-03 10:51:04.000 UTC,2026-03-03,65682,1000000094,매화 3송이 1호,30,198000,1,true,same_universe_reconstructed
2603031951061393,2026-03-03 10:51:06.000 UTC,2026-03-03,65682,1000000094,매화 3송이 1호,30,198000,1,true,same_universe_reconstructed
2603032013088954,2026-03-03 11:13:08.000 UTC,2026-03-03,63645,1000000064,2색 이티,1,43000,1,true,same_universe_reconstructed
2603032048511125,2026-03-03 11:48:51.000 UTC,2026-03-03,65687,1000000064,2색 이티,1,43000,1,true,same_universe_reconstructed
2603032102045836,2026-03-03 12:02:04.000 UTC,2026-03-03,65656,1000000088,백리향 2단 (1호 2호),2,230000,1,true,same_universe_reconstructed
2603032102045836,2026-03-03 12:02:04.000 UTC,2026-03-03,65656,1000000091,일리향 2단 (1호 2호 3호),1,25000,1,true,same_universe_reconstructed
2603032143121697,2026-03-03 12:43:12.000 UTC,2026-03-03,65676,1000000093,매화 2송이 1호,100,480000,1,true,same_universe_reconstructed
2603032143165078,2026-03-03 12:43:16.000 UTC,2026-03-03,65676,1000000093,매화 2송이 1호,100,480000,1,true,same_universe_reconstructed
2603032143204949,2026-03-03 12:43:20.000 UTC,2026-03-03,65676,1000000093,매화 2송이 1호,100,480000,1,true,same_universe_reconstructed
2603032143212080,2026-03-03 12:43:21.000 UTC,2026-03-03,65676,1000000093,매화 2송이 1호,100,480000,1,true,same_universe_reconstructed
2603032143220821,2026-03-03 12:43:22.000 UTC,2026-03-03,65676,1000000093,매화 2송이 1호,100,480000,1,true,same_universe_reconstructed
2603032143295932,2026-03-03 12:43:29.000 UTC,2026-03-03,65676,1000000093,매화 2송이 1호,100,480000,1,true,same_universe_reconstructed
2603032143345273,2026-03-03 12:43:34.000 UTC,2026-03-03,65676,1000000093,매화 2송이 1호,100,480000,1,true,same_universe_reconstructed
2603032146347654,2026-03-03 12:46:34.000 UTC,2026-03-03,65676,1000000093,매화 2송이 1호,100,480000,1,true,same_universe_reconstructed
2603032150389505,2026-03-03 12:50:39.000 UTC,2026-03-03,65676,1000000093,매화 2송이 1호,100,480000,1,true,same_universe_reconstructed
2603032210291606,2026-03-03 13:10:29.000 UTC,2026-03-03,65688,1000000094,매화 3송이 1호,25,162500,1,true,same_universe_reconstructed
2603032220014657,2026-03-03 13:20:01.000 UTC,2026-03-03,65688,1000000094,매화 3송이 1호,10,65000,1,true,same_universe_reconstructed
2603032220276588,2026-03-03 13:20:27.000 UTC,2026-03-03,65688,1000000094,매화 3송이 1호,10,65000,1,true,same_universe_reconstructed
2603032302423160,2026-03-03 14:02:42.000 UTC,2026-03-03,65688,1000000064,2색 이티,2,170000,1,true,same_universe_reconstructed
2603032302423160,2026-03-03 14:02:42.000 UTC,2026-03-03,65688,1000000087,백리향 1단 (1호 2호 3호),1,57000,1,true,same_universe_reconstructed
2603032302423160,2026-03-03 14:02:42.000 UTC,2026-03-03,65688,1000000088,백리향 2단 (1호 2호),1,116000,1,true,same_universe_reconstructed
2603032302423160,2026-03-03 14:02:42.000 UTC,2026-03-03,65688,1000000091,일리향 2단 (1호 2호 3호),2,51500,2,true,same_universe_reconstructed
2603032302423160,2026-03-03 14:02:42.000 UTC,2026-03-03,65688,1000000093,매화 2송이 1호,30,141000,1,true,same_universe_reconstructed
2603032306003881,2026-03-03 14:06:00.000 UTC,2026-03-03,64919,1000000088,백리향 2단 (1호 2호),1,120000,1,true,same_universe_reconstructed
2603032339355192,2026-03-03 14:39:35.000 UTC,2026-03-03,0,1000000064,2색 이티,1,85000,1,true,same_universe_reconstructed
2603032355419073,2026-03-03 14:55:41.000 UTC,2026-03-03,65684,1000000093,매화 2송이 1호,20,94000,1,true,same_universe_reconstructed
2603040730215211,2026-03-03 22:30:21.000 UTC,2026-03-03,61668,1000000092,일리향 3단,1,37000,1,true,same_universe_reconstructed
2603040800323332,2026-03-03 23:00:32.000 UTC,2026-03-03,65696,1000000093,매화 2송이 1호,20,96000,1,true,same_universe_reconstructed
2603040808154813,2026-03-03 23:08:15.000 UTC,2026-03-03,65679,1000000087,백리향 1단 (1호 2호 3호),1,65000,1,true,same_universe_reconstructed
2603040901454914,2026-03-04 00:01:45.000 UTC,2026-03-04,65698,1000000064,2색 이티,1,85000,1,true,same_universe_reconstructed
2603040915389265,2026-03-04 00:15:39.000 UTC,2026-03-04,17749,1000000087,백리향 1단 (1호 2호 3호),2,118000,2,true,same_universe_reconstructed
2603040916117576,2026-03-04 00:16:11.000 UTC,2026-03-04,17749,1000000087,백리향 1단 (1호 2호 3호),2,118000,2,true,same_universe_reconstructed
2603040934493937,2026-03-04 00:34:49.000 UTC,2026-03-04,0,1000000093,매화 2송이 1호,20,94000,1,true,same_universe_reconstructed
2603040941008838,2026-03-04 00:41:00.000 UTC,2026-03-04,0,1000000088,백리향 2단 (1호 2호),1,116000,1,true,same_universe_reconstructed
2603040947176569,2026-03-04 00:47:17.000 UTC,2026-03-04,62164,1000000088,백리향 2단 (1호 2호),1,116000,1,true,same_universe_reconstructed
2603041018323350,2026-03-04 01:18:32.000 UTC,2026-03-04,65692,1000000153,유밀상,1,28600,1,true,same_universe_reconstructed
2603041018323350,2026-03-04 01:18:32.000 UTC,2026-03-04,65692,1000000156,기원상,1,24000,1,true,same_universe_reconstructed
2603041024064791,2026-03-04 01:24:06.000 UTC,2026-03-04,65700,1000000086,십리향 3단,2,154000,1,true,same_universe_reconstructed
2603041104413292,2026-03-04 02:04:41.000 UTC,2026-03-04,65703,1000000093,매화 2송이 1호,85,408000,1,true,same_universe_reconstructed
2603041109150203,2026-03-04 02:09:15.000 UTC,2026-03-04,54210,1000000089,백리향 3단,1,173000,1,true,same_universe_reconstructed
2603041122577134,2026-03-04 02:22:57.000 UTC,2026-03-04,65704,1000000087,백리향 1단 (1호 2호 3호),1,61000,1,true,same_universe_reconstructed
2603041127510815,2026-03-04 02:27:51.000 UTC,2026-03-04,0,1000000111,매화 3송이 3호,80,560000,1,true,same_universe_reconstructed
2603041155238386,2026-03-04 02:55:23.000 UTC,2026-03-04,65675,1000000093,매화 2송이 1호,65,312000,1,true,same_universe_reconstructed
2603041155256327,2026-03-04 02:55:25.000 UTC,2026-03-04,65675,1000000093,매화 2송이 1호,65,312000,1,true,same_universe_reconstructed
2603041206487648,2026-03-04 03:06:48.000 UTC,2026-03-04,0,1000000111,매화 3송이 3호,80,560000,1,true,same_universe_reconstructed
2603041211231059,2026-03-04 03:11:23.000 UTC,2026-03-04,0,1000000111,매화 3송이 3호,80,560000,1,true,same_universe_reconstructed
2603041257112200,2026-03-04 03:57:11.000 UTC,2026-03-04,65707,1000000062,흰이티,1,80000,1,true,same_universe_reconstructed
2603041324257491,2026-03-04 04:24:25.000 UTC,2026-03-04,65678,1000000091,일리향 2단 (1호 2호 3호),1,26000,1,true,same_universe_reconstructed
2603041325322192,2026-03-04 04:25:32.000 UTC,2026-03-04,65709,1000000087,백리향 1단 (1호 2호 3호),2,122000,1,true,same_universe_reconstructed
2603041349511763,2026-03-04 04:49:51.000 UTC,2026-03-04,0,1000000092,일리향 3단,7,259000,1,true,same_universe_reconstructed
2603041354018334,2026-03-04 04:54:02.000 UTC,2026-03-04,62317,1000000086,십리향 3단,1,81000,1,true,same_universe_reconstructed
2603041354050535,2026-03-04 04:54:05.000 UTC,2026-03-04,62317,1000000086,십리향 3단,1,81000,1,true,same_universe_reconstructed
2603041416090596,2026-03-04 05:16:09.000 UTC,2026-03-04,65711,1000000064,2색 이티,2,131000,2,true,same_universe_reconstructed
2603041419537127,2026-03-04 05:19:53.000 UTC,2026-03-04,65712,1000000108,매화 2송이 2호,40,184000,1,true,same_universe_reconstructed
2603041423530488,2026-03-04 05:23:53.000 UTC,2026-03-04,0,1000000064,2색 이티,1,85000,1,true,same_universe_reconstructed
2603041426284149,2026-03-04 05:26:28.000 UTC,2026-03-04,0,1000000044,고구마찰떡,1,22500,1,true,same_universe_reconstructed
2603041426284149,2026-03-04 05:26:28.000 UTC,2026-03-04,0,1000000064,2색 이티,1,22000,1,true,same_universe_reconstructed
2603041443107150,2026-03-04 05:43:10.000 UTC,2026-03-04,55125,1000000064,2색 이티,2,128000,2,true,same_universe_reconstructed
2603041635043451,2026-03-04 07:35:04.000 UTC,2026-03-04,65721,1000000064,2색 이티,1,43000,1,true,same_universe_reconstructed
2603041643025552,2026-03-04 07:43:02.000 UTC,2026-03-04,64709,1000000064,2색 이티,1,85000,1,true,same_universe_reconstructed
2603041648261623,2026-03-04 07:48:26.000 UTC,2026-03-04,65714,1000000092,일리향 3단,2,76000,1,true,same_universe_reconstructed
2603041648261623,2026-03-04 07:48:26.000 UTC,2026-03-04,65714,1000000108,매화 2송이 2호,50,230000,1,true,same_universe_reconstructed
2603041649162724,2026-03-04 07:49:16.000 UTC,2026-03-04,65714,1000000092,일리향 3단,2,76000,1,true,same_universe_reconstructed
2603041649162724,2026-03-04 07:49:16.000 UTC,2026-03-04,65714,1000000108,매화 2송이 2호,50,230000,1,true,same_universe_reconstructed
2603041650571925,2026-03-04 07:50:57.000 UTC,2026-03-04,65723,1000000093,매화 2송이 1호,20,94000,1,true,same_universe_reconstructed
2603041658142476,2026-03-04 07:58:14.000 UTC,2026-03-04,65714,1000000092,일리향 3단,2,76000,1,true,same_universe_reconstructed
2603041658142476,2026-03-04 07:58:14.000 UTC,2026-03-04,65714,1000000108,매화 2송이 2호,50,230000,1,true,same_universe_reconstructed
2603041700533257,2026-03-04 08:00:53.000 UTC,2026-03-04,64709,1000000064,2색 이티,2,128000,2,true,same_universe_reconstructed
2603041704121998,2026-03-04 08:04:12.000 UTC,2026-03-04,9503,1000000066,쑥인절미,1,22500,1,true,same_universe_reconstructed
2603041704121998,2026-03-04 08:04:12.000 UTC,2026-03-04,9503,1000000087,백리향 1단 (1호 2호 3호),1,57000,1,true,same_universe_reconstructed
2603041720421111,2026-03-04 08:20:42.000 UTC,2026-03-04,65717,1000000064,2색 이티,4,88000,1,true,same_universe_reconstructed
2603041721566862,2026-03-04 08:21:56.000 UTC,2026-03-04,65717,1000000064,2색 이티,4,88000,1,true,same_universe_reconstructed
2603041737012883,2026-03-04 08:37:01.000 UTC,2026-03-04,29913,1000000064,2색 이티,3,150000,3,true,same_universe_reconstructed
2603041812438554,2026-03-04 09:12:43.000 UTC,2026-03-04,65728,1000000064,2색 이티,1,85000,1,true,same_universe_reconstructed
2603041903155975,2026-03-04 10:03:15.000 UTC,2026-03-04,0,1000000064,2색 이티,1,86500,1,true,same_universe_reconstructed
2603041915382357,2026-03-04 10:15:38.000 UTC,2026-03-04,0,1000000093,매화 2송이 1호,300,1440000,1,true,same_universe_reconstructed
2603041956584048,2026-03-04 10:56:58.000 UTC,2026-03-04,62813,1000000087,백리향 1단 (1호 2호 3호),2,118000,1,true,same_universe_reconstructed
2603041957426729,2026-03-04 10:57:42.000 UTC,2026-03-04,65731,1000000087,백리향 1단 (1호 2호 3호),2,122000,1,true,same_universe_reconstructed
2603042001306240,2026-03-04 11:01:30.000 UTC,2026-03-04,65731,1000000087,백리향 1단 (1호 2호 3호),2,122000,1,true,same_universe_reconstructed
2603042004532351,2026-03-04 11:04:53.000 UTC,2026-03-04,62813,1000000087,백리향 1단 (1호 2호 3호),2,122000,1,true,same_universe_reconstructed
2603042004541232,2026-03-04 11:04:54.000 UTC,2026-03-04,65731,1000000087,백리향 1단 (1호 2호 3호),2,122000,1,true,same_universe_reconstructed
2603042008115783,2026-03-04 11:08:11.000 UTC,2026-03-04,65731,1000000087,백리향 1단 (1호 2호 3호),2,122000,1,true,same_universe_reconstructed
2603042034384504,2026-03-04 11:34:38.000 UTC,2026-03-04,65734,1000000087,백리향 1단 (1호 2호 3호),1,57000,1,true,same_universe_reconstructed
2603042034401375,2026-03-04 11:34:40.000 UTC,2026-03-04,65734,1000000087,백리향 1단 (1호 2호 3호),1,57000,1,true,same_universe_reconstructed
2603042036041846,2026-03-04 11:36:04.000 UTC,2026-03-04,65734,1000000087,백리향 1단 (1호 2호 3호),1,57000,1,true,same_universe_reconstructed
2603042045337308,2026-03-04 11:45:33.000 UTC,2026-03-04,65733,1000000088,백리향 2단 (1호 2호),2,226000,2,true,same_universe_reconstructed
2603042048196849,2026-03-04 11:48:19.000 UTC,2026-03-04,65736,1000000062,흰이티,2,82000,1,true,same_universe_reconstructed
2603042048196849,2026-03-04 11:48:19.000 UTC,2026-03-04,65736,1000000063,쑥이티,1,46000,1,true,same_universe_reconstructed
2603042048196849,2026-03-04 11:48:19.000 UTC,2026-03-04,65736,1000000127,흑임자이티,1,46000,1,true,same_universe_reconstructed
2603042156412510,2026-03-04 12:56:41.000 UTC,2026-03-04,65730,1000000064,2색 이티,1,85000,1,true,same_universe_reconstructed
2603042156412510,2026-03-04 12:56:41.000 UTC,2026-03-04,65730,1000000091,일리향 2단 (1호 2호 3호),3,76500,1,true,same_universe_reconstructed
2603042158312481,2026-03-04 12:58:31.000 UTC,2026-03-04,65730,1000000064,2색 이티,1,85000,1,true,same_universe_reconstructed
2603042158312481,2026-03-04 12:58:31.000 UTC,2026-03-04,65730,1000000091,일리향 2단 (1호 2호 3호),3,76500,1,true,same_universe_reconstructed
2603042200340182,2026-03-04 13:00:34.000 UTC,2026-03-04,65730,1000000064,2색 이티,1,85000,1,true,same_universe_reconstructed
2603042200340182,2026-03-04 13:00:34.000 UTC,2026-03-04,65730,1000000091,일리향 2단 (1호 2호 3호),3,76500,1,true,same_universe_reconstructed
2603042202083793,2026-03-04 13:02:08.000 UTC,2026-03-04,65730,1000000064,2색 이티,1,85000,1,true,same_universe_reconstructed
2603042202083793,2026-03-04 13:02:08.000 UTC,2026-03-04,65730,1000000091,일리향 2단 (1호 2호 3호),3,76500,1,true,same_universe_reconstructed
2603042202140524,2026-03-04 13:02:14.000 UTC,2026-03-04,65694,1000000111,매화 3송이 3호,200,1420000,1,true,same_universe_reconstructed
2603042205526555,2026-03-04 13:05:52.000 UTC,2026-03-04,65694,1000000111,매화 3송이 3호,200,1420000,1,true,same_universe_reconstructed
2603042211150866,2026-03-04 13:11:15.000 UTC,2026-03-04,65739,1000000064,2색 이티,1,85000,1,true,same_universe_reconstructed
2603042226034667,2026-03-04 13:26:03.000 UTC,2026-03-04,65725,1000000108,매화 2송이 2호,30,138000,1,true,same_universe_reconstructed
2603042244261068,2026-03-04 13:44:26.000 UTC,2026-03-04,65694,1000000111,매화 3송이 3호,200,1420000,1,true,same_universe_reconstructed
2603042246474509,2026-03-04 13:46:47.000 UTC,2026-03-04,65742,1000000093,매화 2송이 1호,50,240000,1,true,same_universe_reconstructed
2603042353483920,2026-03-04 14:53:48.000 UTC,2026-03-04,65735,1000000153,유밀상,1,28600,1,true,same_universe_reconstructed
2603042355166041,2026-03-04 14:55:16.000 UTC,2026-03-04,0,1000000087,백리향 1단 (1호 2호 3호),2,122000,1,true,same_universe_reconstructed
2603042357374562,2026-03-04 14:57:37.000 UTC,2026-03-04,0,1000000087,백리향 1단 (1호 2호 3호),2,122000,1,true,same_universe_reconstructed
2603050730516091,2026-03-04 22:30:51.000 UTC,2026-03-04,65388,1000000087,백리향 1단 (1호 2호 3호),7,399000,1,true,same_universe_reconstructed
2603050733422572,2026-03-04 22:33:42.000 UTC,2026-03-04,65388,1000000087,백리향 1단 (1호 2호 3호),7,399000,1,true,same_universe_reconstructed
2603050735508923,2026-03-04 22:35:51.000 UTC,2026-03-04,65388,1000000087,백리향 1단 (1호 2호 3호),7,399000,1,true,same_universe_reconstructed
2603050736497564,2026-03-04 22:36:49.000 UTC,2026-03-04,65388,1000000087,백리향 1단 (1호 2호 3호),7,399000,1,true,same_universe_reconstructed
2603050737332895,2026-03-04 22:37:33.000 UTC,2026-03-04,65752,1000000087,백리향 1단 (1호 2호 3호),1,65000,1,true,same_universe_reconstructed
2603050825174646,2026-03-04 23:25:17.000 UTC,2026-03-04,65754,1000000093,매화 2송이 1호,35,168000,1,true,same_universe_reconstructed
2603050836361567,2026-03-04 23:36:36.000 UTC,2026-03-04,59393,1000000093,매화 2송이 1호,100,480000,1,true,same_universe_reconstructed
2603050837167388,2026-03-04 23:37:16.000 UTC,2026-03-04,59393,1000000093,매화 2송이 1호,100,480000,1,true,same_universe_reconstructed
2603050923129900,2026-03-05 00:23:13.000 UTC,2026-03-05,65404,1000000108,매화 2송이 2호,33,151800,1,true,same_universe_reconstructed
2603050925219221,2026-03-05 00:25:21.000 UTC,2026-03-05,65404,1000000108,매화 2송이 2호,33,151800,1,true,same_universe_reconstructed
2603051023571622,2026-03-05 01:23:57.000 UTC,2026-03-05,56978,1000000064,2색 이티,2,65000,2,true,same_universe_reconstructed
2603051026120013,2026-03-05 01:26:12.000 UTC,2026-03-05,56978,1000000064,2색 이티,2,65000,2,true,same_universe_reconstructed
2603051029227734,2026-03-05 01:29:22.000 UTC,2026-03-05,56978,1000000064,2색 이티,2,65000,2,true,same_universe_reconstructed
2603051036100845,2026-03-05 01:36:10.000 UTC,2026-03-05,65760,1000000064,2색 이티,1,85000,1,true,same_universe_reconstructed
2603051041086496,2026-03-05 01:41:08.000 UTC,2026-03-05,65760,1000000064,2색 이티,1,85000,1,true,same_universe_reconstructed
2603051105105437,2026-03-05 02:05:10.000 UTC,2026-03-05,65755,1000000112,매화 5송이 2호,50,580000,1,true,same_universe_reconstructed
2603051108071838,2026-03-05 02:08:07.000 UTC,2026-03-05,65755,1000000112,매화 5송이 2호,50,580000,1,true,same_universe_reconstructed
2603051119286409,2026-03-05 02:19:28.000 UTC,2026-03-05,0,1000000088,백리향 2단 (1호 2호),1,120000,1,true,same_universe_reconstructed
2603051128318700,2026-03-05 02:28:31.000 UTC,2026-03-05,0,1000000108,매화 2송이 2호,150,690000,1,true,same_universe_reconstructed
2603051130596883,2026-03-05 02:30:59.000 UTC,2026-03-05,65761,1000000064,2색 이티,12,1020000,1,true,same_universe_reconstructed
2603051131261024,2026-03-05 02:31:26.000 UTC,2026-03-05,65715,1000000062,흰이티,1,21000,1,true,same_universe_reconstructed
2603051131261024,2026-03-05 02:31:26.000 UTC,2026-03-05,65715,1000000064,2색 이티,8,218000,2,true,same_universe_reconstructed
2603051131261024,2026-03-05 02:31:26.000 UTC,2026-03-05,65715,1000000127,흑임자이티,3,70500,1,true,same_universe_reconstructed
2603051136266686,2026-03-05 02:36:26.000 UTC,2026-03-05,65762,1000000108,매화 2송이 2호,50,230000,1,true,same_universe_reconstructed
2603051137118777,2026-03-05 02:37:11.000 UTC,2026-03-05,0,1000000108,매화 2송이 2호,150,690000,1,true,same_universe_reconstructed
2603051141350769,2026-03-05 02:41:35.000 UTC,2026-03-05,65764,1000000085,십리향 2단 (1호 2호 3호),1,54500,1,true,same_universe_reconstructed
2603051149152730,2026-03-05 02:49:15.000 UTC,2026-03-05,65765,1000000111,매화 3송이 3호,70,497000,1,true,same_universe_reconstructed
2603051217538781,2026-03-05 03:17:54.000 UTC,2026-03-05,65734,1000000087,백리향 1단 (1호 2호 3호),1,57000,1,true,same_universe_reconstructed
2603051219377602,2026-03-05 03:19:37.000 UTC,2026-03-05,65734,1000000087,백리향 1단 (1호 2호 3호),1,57000,1,true,same_universe_reconstructed
2603051229371333,2026-03-05 03:29:37.000 UTC,2026-03-05,65767,1000000093,매화 2송이 1호,50,240000,1,true,same_universe_reconstructed
2603051241335064,2026-03-05 03:41:33.000 UTC,2026-03-05,65768,1000000064,2색 이티,1,22000,1,true,same_universe_reconstructed
2603051241335064,2026-03-05 03:41:33.000 UTC,2026-03-05,65768,1000000093,매화 2송이 1호,11,51700,1,true,same_universe_reconstructed
2603051310100325,2026-03-05 04:10:10.000 UTC,2026-03-05,65360,1000000064,2색 이티,4,235000,3,true,same_universe_reconstructed
2603051321412166,2026-03-05 04:21:41.000 UTC,2026-03-05,65718,1000000093,매화 2송이 1호,80,376000,1,true,same_universe_reconstructed
2603051321525227,2026-03-05 04:21:52.000 UTC,2026-03-05,65718,1000000093,매화 2송이 1호,80,376000,1,true,same_universe_reconstructed
2603051327077118,2026-03-05 04:27:07.000 UTC,2026-03-05,65732,1000000085,십리향 2단 (1호 2호 3호),2,107000,1,true,same_universe_reconstructed
2603051351517939,2026-03-05 04:51:51.000 UTC,2026-03-05,65748,1000000064,2색 이티,4,340000,1,true,same_universe_reconstructed
2603051356329550,2026-03-05 04:56:33.000 UTC,2026-03-05,65360,1000000064,2색 이티,4,235000,3,true,same_universe_reconstructed
2603051421105331,2026-03-05 05:21:10.000 UTC,2026-03-05,65762,1000000108,매화 2송이 2호,50,230000,1,true,same_universe_reconstructed
2603051433050592,2026-03-05 05:33:05.000 UTC,2026-03-05,65775,1000000064,2색 이티,2,128000,2,true,same_universe_reconstructed
2603051438497393,2026-03-05 05:38:49.000 UTC,2026-03-05,0,1000000064,2색 이티,1,86500,1,true,same_universe_reconstructed
2603051452205334,2026-03-05 05:52:20.000 UTC,2026-03-05,65360,1000000064,2색 이티,4,235000,3,true,same_universe_reconstructed
2603051542402245,2026-03-05 06:42:40.000 UTC,2026-03-05,58798,1000000093,매화 2송이 1호,10,48000,1,true,same_universe_reconstructed
2603051616534236,2026-03-05 07:16:53.000 UTC,2026-03-05,38859,1000000088,백리향 2단 (1호 2호),2,240000,1,true,same_universe_reconstructed
2603051631259117,2026-03-05 07:31:25.000 UTC,2026-03-05,65782,1000000093,매화 2송이 1호,50,240000,1,true,same_universe_reconstructed
2603051708455328,2026-03-05 08:08:45.000 UTC,2026-03-05,65779,1000000091,일리향 2단 (1호 2호 3호),4,104000,1,true,same_universe_reconstructed
2603051708455328,2026-03-05 08:08:45.000 UTC,2026-03-05,65779,1000000094,매화 3송이 1호,120,780000,1,true,same_universe_reconstructed
2603051711303809,2026-03-05 08:11:30.000 UTC,2026-03-05,0,1000000064,2색 이티,1,43000,1,true,same_universe_reconstructed
2603051734247430,2026-03-05 08:34:24.000 UTC,2026-03-05,65785,1000000111,매화 3송이 3호,45,315000,1,true,same_universe_reconstructed
