date,product_id,product_name,revenue,order_count,cart_count,role_observed_flag,first_customer_cnt,entry_gravity_score,expansion_gravity_score,convergence_gravity_score,return_gravity_score
2026-04-16,1000000108,,0,0,2,true,246,0.23064993853974086,0.2816516382463893,0.23275085829271902,0.22692366956999346
2026-04-16,1000000112,,387000,2,0,true,94,0.07532576776493674,0.17094970425823242,0.0764974925777962,0.17108936904929306
2026-04-16,1000000127,,0,0,1,true,247,0.10735106740784087,0.16423345773531278,0.08323553543410371,0.2092594411934234
2026-04-17,1000000033,,49000,1,1,true,47,0.010601445105850637,0.14021441711812932,0.06968195281810503,0
2026-04-17,1000000042,,0,0,2,true,190,0.08377120945419075,0.31702551644390736,0.4496647876168245,0.14839492259076514
2026-04-17,1000000043,,0,0,4,true,197,0.08551113915880094,0.2823429292804271,0.37807085604574564,0.32830573172142685
2026-04-17,1000000044,,199000,2,0,true,145,0.060298719413308,0.23028127777611976,0.2616501439240635,0.3371975853150325
2026-04-17,1000000045,,99000,1,6,true,308,0.2168971888866139,0.2854065326738599,0.4362065126338081,0.5099887223188644
2026-04-17,1000000062,,26500,1,7,true,240,0.10957814399186157,0.15285096961675335,0.26054281086882475,0.11322294045685435
2026-04-17,1000000063,,181500,2,1,true,298,0.16059487726998237,0.24955869445738535,0.1549763299624363,0.26395631144531145
2026-04-17,1000000064,,600500,6,6,true,1667,1,0.2855428914217157,1,0.17636472705458908
2026-04-17,1000000074,,0,0,1,true,3,0,0,0,0
2026-04-17,1000000083,,0,0,2,true,78,0.03191585565055855,0.22821488410933596,0.06230349880869009,0.31696511681852213
2026-04-17,1000000085,,117500,2,1,true,322,0.17767167166531056,0.30290625020388057,0.2244456457854713,0.15823460831545996
2026-04-17,1000000086,,87000,1,0,true,198,0.10801751929632769,0.6449807643527031,0.21598066109267852,0.27473825662082696
2026-04-17,1000000087,,133000,2,0,true,457,0.24942949771632722,0.2854193163481211,0.39949567159748145,0.309490824955794
2026-04-17,1000000088,,270000,2,0,true,351,0.22063468690530724,0.35520772261517614,0.34168511074391616,0.08457326728932767
2026-04-17,1000000090,,0,0,1,true,127,0.059350931128711655,0.10855840506397434,0.12096645434400814,0
2026-04-17,1000000092,,0,0,1,true,149,0.07763022585924095,0.20965565792889174,0.13371072517055066,0.08063679151111221
2026-04-17,1000000093,,264600,2,2,true,715,0.6414447038093866,0.3054475824160486,0.3482662431313854,0.10822945833639518
2026-04-17,1000000094,,390000,2,0,true,186,0.16346522356178483,0.274102422882426,0.15262012569735148,0.10278840858090973
2026-04-17,1000000108,,0,0,1,true,246,0.23050339772696657,0.29447908814309354,0.2325997612973758,0.22224836840988194
2026-04-17,1000000112,,129000,1,0,true,95,0.07617271941529935,0.17743859502390272,0.07703001113527494,0.16634868283490878
2026-04-17,1000000113,,167700,1,0,true,102,0.0844370914932465,0.21115162047527974,0.07034684002881779,0.12669097228516785
2026-04-17,1000000127,,0,0,2,true,245,0.10609358246610372,0.16720195283608846,0.08311922070602543,0.2062157418311758
2026-04-17,1000000142,,0,0,1,true,36,0.010150238920340983,0.14339781487333159,0.01371184284702374,0
2026-04-17,1000000156,,0,0,1,true,71,0.012917304950865334,0.1889356254330276,0.06946894416117412,0.06747700908322415
2026-04-18,1000000027,,24000,1,0,true,17,0.002602149189876151,0.11500782761547278,0.04417658936191286,0
2026-04-18,1000000042,,50000,1,0,true,190,0.08371760449847966,0.3107777374308895,0.4854866406150312,0.14843921457836667
2026-04-18,1000000043,,0,0,1,true,197,0.08558124412365992,0.2767786572059919,0.40486881395941593,0.3284037223611674
2026-04-18,1000000045,,25000,1,1,true,308,0.21698329534344438,0.2797818846486167,0.4662685802079743,0.5101409405603751
2026-04-18,1000000062,,335500,1,0,true,239,0.10948485511930994,0.150312949522266,0.22518278983529166,0.11361523017556009
2026-04-18,1000000063,,0,0,2,true,297,0.1601876252684964,0.24527361149215196,0.1634350636044144,0.264718379750164
2026-04-18,1000000064,,261000,4,3,true,1664,1,0.28151442307692304,1,0.17668269230769232
2026-04-18,1000000066,,47000,1,0,true,90,0.029014059193868312,0.18051496128089686,0.009861877705884536,0.29932327763414024
2026-04-18,1000000069,,0,0,1,true,101,0.038165304343330805,0.13546776190076454,0.034140744763748794,0.15949893473402418
2026-04-18,1000000085,,57000,1,0,true,321,0.17730594305752997,0.2976514402094702,0.2390426069702031,0.15866281461059184
2026-04-18,1000000086,,87000,1,0,true,199,0.10854651565563585,0.636366335238421,0.22992322689906328,0.27379006433121983
2026-04-18,1000000087,,144000,1,0,true,455,0.2485038201962452,0.27738213868511025,0.427261664204492,0.31065694974688807
2026-04-18,1000000088,,130000,1,0,true,351,0.22078432138792561,0.34820746793690766,0.36750142251202605,0.08459851018875308
2026-04-18,1000000090,,28000,1,0,true,128,0.06018415133321831,0.10582468416780161,0.1278967674860864,0
2026-04-18,1000000093,,1058500,3,0,true,717,0.6443090477930735,0.29875331266377814,0.3700978312740257,0.10801782958275764
2026-04-18,1000000111,,200000,1,0,true,338,0.3208852359596403,0.30306932442442236,0.30687895167109863,0.08711391906422028
2026-04-18,1000000112,,219300,1,0,true,96,0.07684220613299411,0.1618979074094938,0.08252005935812662,0.1652019463362182
2026-04-18,1000000127,,26500,1,0,true,244,0.10546573453393789,0.1644158182016456,0.08743814502947761,0.20691786644424787
