product_id,product_name,price,retail_price,category_id_list,detail_url,list_image,is_display,is_selling,is_sold_out,created_at,updated_at,mx_channel_id,mx_platform
1000000111,매화 3송이 3호,7900.000000,8900.000000,"[""008""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000111,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000111/image/list/1000000111_list_056.jpg,true,true,false,2020-07-13 12:48:14.000 UTC,2026-04-05 10:40:02.000 UTC,567375433033637313,GODOMALL5
1000000112,매화 5송이 2호,12900.000000,15000.000000,"[""008""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000112,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000112/image/list/1000000112_list_032.jpg,true,true,false,2020-07-13 12:59:30.000 UTC,2026-04-05 10:43:40.000 UTC,567375433033637313,GODOMALL5
1000000113,매화 5송이 3호,12900.000000,15000.000000,"[""008""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000113,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000113/image/list/1000000113_list_070.jpg,true,true,false,2020-07-13 12:59:35.000 UTC,2026-04-05 10:44:20.000 UTC,567375433033637313,GODOMALL5
1000000120,깨송편 4kg,75000.000000,0.000000,"[""013""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000120,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000120/image/list/1000000120_list_068.jpg,true,true,false,2020-09-14 17:02:04.000 UTC,2026-04-05 09:44:48.000 UTC,567375433033637313,GODOMALL5
1000000121,깨송편 1kg,19000.000000,0.000000,"[""013""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000121,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000121/image/list/1000000121_list_089.jpg,true,true,false,2020-09-15 07:11:17.000 UTC,2026-04-05 09:37:55.000 UTC,567375433033637313,GODOMALL5
1000000122,경기 찹쌀떡(10ea),10000.000000,0.000000,"[""007"",""011"",""009""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000122,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000122/image/list/1000000122_list_034.jpg,false,true,false,2021-01-17 09:30:17.000 UTC,2025-06-14 04:21:26.000 UTC,567375433033637313,GODOMALL5
1000000127,흑임자이티,26500.000000,30000.000000,"[""006"",""011""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000127,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000127/image/list/1000000127_list_053.jpg,true,true,false,2021-10-14 11:49:55.000 UTC,2026-04-05 10:14:58.000 UTC,567375433033637313,GODOMALL5
1000000128,흑임자인절미,24000.000000,27000.000000,"[""006"",""011""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000128,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000128/image/list/1000000128_list_033.jpg,true,true,false,2022-02-14 13:50:47.000 UTC,2026-04-05 08:51:46.000 UTC,567375433033637313,GODOMALL5
1000000129,추석십리향 1단 (1호 2호),20000.000000,22000.000000,"[""012""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000129,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000129/image/list/1000000129_list_029.jpg,false,false,false,2023-09-12 04:15:53.000 UTC,2025-10-09 04:07:14.000 UTC,567375433033637313,GODOMALL5
1000000130,추석십리향 2단,47000.000000,50500.000000,"[""012""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000130,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000130/image/list/1000000130_list_096.jpg,false,false,false,2023-09-12 04:16:54.000 UTC,2025-10-09 04:07:03.000 UTC,567375433033637313,GODOMALL5
1000000131,추석백리향 1단,49000.000000,54000.000000,"[""012""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000131,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000131/image/list/1000000131_list_014.jpg,false,false,false,2023-09-12 04:16:54.000 UTC,2025-10-09 04:06:35.000 UTC,567375433033637313,GODOMALL5
1000000132,추석백리향 2단,99000.000000,109000.000000,"[""012""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000132,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000132/image/list/1000000132_list_027.jpg,false,false,false,2023-09-12 04:16:54.000 UTC,2025-10-09 04:06:52.000 UTC,567375433033637313,GODOMALL5
1000000134,서울 1053,1053.000000,0.000000,"[""014"",""014001""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000134,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000134/image/list/1000000134_list_03.jpg,true,true,false,2024-02-17 15:21:23.000 UTC,2024-02-20 06:40:05.000 UTC,567375433033637313,GODOMALL5
1000000135,서울 1155,1155.000000,0.000000,"[""014"",""014001""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000135,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000135/image/list/1000000135_list_042.jpg,true,true,false,2024-02-17 15:24:22.000 UTC,2024-02-20 06:40:24.000 UTC,567375433033637313,GODOMALL5
1000000136,서울 1221,1221.000000,0.000000,"[""014"",""014001""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000136,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000136/image/list/1000000136_list_023.jpg,true,true,false,2024-02-17 15:24:59.000 UTC,2024-02-20 06:40:43.000 UTC,567375433033637313,GODOMALL5
1000000137,서울 1342,1342.000000,0.000000,"[""014"",""014001""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000137,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000137/image/list/1000000137_list_090.jpg,true,true,false,2024-02-17 15:26:02.000 UTC,2024-02-20 06:41:05.000 UTC,567375433033637313,GODOMALL5
1000000138,경기/인천 1078,1078.000000,0.000000,"[""014"",""014002""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000138,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000138/image/list/1000000138_list_045.jpg,true,true,false,2024-02-17 15:26:43.000 UTC,2024-02-20 06:41:28.000 UTC,567375433033637313,GODOMALL5
1000000139,경기/인천 1177,1177.000000,0.000000,"[""014"",""014002""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000139,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000139/image/list/1000000139_list_078.jpg,true,true,false,2024-02-17 15:27:21.000 UTC,2024-02-20 06:41:48.000 UTC,567375433033637313,GODOMALL5
1000000140,경기/인천 1243,1243.000000,0.000000,"[""014"",""014002""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000140,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000140/image/list/1000000140_list_084.jpg,true,true,false,2024-02-17 15:27:48.000 UTC,2024-02-20 06:42:08.000 UTC,567375433033637313,GODOMALL5
1000000141,경기/인천 1364,1364.000000,0.000000,"[""014"",""014002""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000141,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000141/image/list/1000000141_list_042.jpg,true,true,false,2024-02-17 15:28:17.000 UTC,2024-02-20 06:42:28.000 UTC,567375433033637313,GODOMALL5
1000000142,경기 미숫가루,12000.000000,0.000000,"[""011"",""007""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000142,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000142/image/list/1000000142_list_011.jpg,true,true,false,2024-12-04 01:40:50.000 UTC,2026-03-08 18:09:53.000 UTC,567375433033637313,GODOMALL5
1000000143,"경기참기름, 경기들기름",13000.000000,0.000000,"[""011"",""007""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000143,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000143/image/list/1000000143_list_079.jpg,true,true,false,2024-12-04 01:50:53.000 UTC,2026-03-08 18:08:48.000 UTC,567375433033637313,GODOMALL5
1000000144,경기 미숫가루 쫀드기,9000.000000,0.000000,"[""011"",""007""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000144,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000144/image/list/1000000144_list_070.jpg,false,false,false,2024-12-04 02:21:37.000 UTC,2026-03-18 20:55:33.000 UTC,567375433033637313,GODOMALL5
1000000145,이티떡 낱알포장(냉동상품),28000.000000,28000.000000,"[""006"",""011""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000145,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000145/image/list/1000000145_list_34.jpg,true,true,true,2024-12-30 07:38:57.000 UTC,2025-01-05 04:29:47.000 UTC,567375433033637313,GODOMALL5
1000000146,설 십리향 1단,25000.000000,27400.000000,"[""012""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000146,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000146/image/list/1000000146_list_02.jpg,false,false,true,2025-01-15 16:46:24.000 UTC,2025-01-26 16:37:37.000 UTC,567375433033637313,GODOMALL5
1000000147,설 십리향 2단,51000.000000,54400.000000,"[""012""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000147,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000147/image/list/1000000147_list_027.jpg,false,false,true,2025-01-15 23:45:45.000 UTC,2025-01-26 16:37:25.000 UTC,567375433033637313,GODOMALL5
1000000148,설 백리향 1단,55000.000000,60600.000000,"[""012""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000148,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000148/image/list/1000000148_list_038.jpg,false,false,true,2025-01-15 23:45:46.000 UTC,2025-01-26 16:37:14.000 UTC,567375433033637313,GODOMALL5
