order_id,order_at,purchase_amount,utm_source,utm_medium,utm_campaign,session_count,valid_session_count,created_date,mx_channel_id,mx_platform
2604131402307844,2026-04-13 05:02:30.000 UTC,348000.000000,naver,brandsearch,naver_bs,640,595,2026-04-13,567375433033637313,GODOMALL5
2604131406517875,2026-04-13 05:06:51.000 UTC,838000.000000,naver,brandsearch,naver_bs,640,595,2026-04-13,567375433033637313,GODOMALL5
2604131417052036,2026-04-13 05:17:05.000 UTC,116200.000000,(direct),(none),(not set),280,173,2026-04-13,567375433033637313,GODOMALL5
2604131626582788,2026-04-13 07:26:58.000 UTC,228000.000000,naver,organic,(organic),56,53,2026-04-13,567375433033637313,GODOMALL5
2604131659268710,2026-04-13 07:59:26.000 UTC,109500.000000,naver,brandsearch,naver_bs,640,595,2026-04-13,567375433033637313,GODOMALL5
2604131714396781,2026-04-13 08:14:39.000 UTC,100500.000000,naver,brandsearch,naver_bs,640,595,2026-04-13,567375433033637313,GODOMALL5
2604131718106043,2026-04-13 08:18:10.000 UTC,527600.000000,(direct),(none),(not set),280,173,2026-04-13,567375433033637313,GODOMALL5
2604131728023174,2026-04-13 08:28:02.000 UTC,85000.000000,naver,brandsearch,naver_bs,640,595,2026-04-13,567375433033637313,GODOMALL5
2604131917222780,2026-04-13 10:17:22.000 UTC,71000.000000,naver,brandsearch,naver_bs,640,595,2026-04-13,567375433033637313,GODOMALL5
2604131931486211,2026-04-13 10:31:48.000 UTC,198000.000000,(direct),(none),(direct),280,173,2026-04-13,567375433033637313,GODOMALL5
2604132016502532,2026-04-13 11:16:50.000 UTC,197500.000000,naver,brandsearch,naver_bs,640,595,2026-04-13,567375433033637313,GODOMALL5
2604132154059413,2026-04-13 12:54:06.000 UTC,181000.000000,(direct),(none),(direct),280,173,2026-04-13,567375433033637313,GODOMALL5
2604132159375154,2026-04-13 12:59:37.000 UTC,181000.000000,(direct),(none),(direct),280,173,2026-04-13,567375433033637313,GODOMALL5
2604132354243647,2026-04-13 14:54:24.000 UTC,188000.000000,naver,brandsearch,naver_bs,640,595,2026-04-13,567375433033637313,GODOMALL5
2604140108591151,2026-04-13 16:08:59.000 UTC,60000.000000,naver,brandsearch,naver_bs,616,569,2026-04-14,567375433033637313,GODOMALL5
2604140149144802,2026-04-13 16:49:14.000 UTC,118000.000000,naver,brandsearch,naver_bs,616,569,2026-04-14,567375433033637313,GODOMALL5
2604140753084473,2026-04-13 22:53:08.000 UTC,70000.000000,place.naver.com,referral,(referral),8,8,2026-04-14,567375433033637313,GODOMALL5
2604140827032615,2026-04-13 23:27:03.000 UTC,73500.000000,naver,brandsearch,naver_bs,616,569,2026-04-14,567375433033637313,GODOMALL5
2604141017048806,2026-04-14 01:17:04.000 UTC,166000.000000,(direct),(none),(direct),259,127,2026-04-14,567375433033637313,GODOMALL5
2604141027125297,2026-04-14 01:27:12.000 UTC,59000.000000,naver,brandsearch,naver_bs,616,569,2026-04-14,567375433033637313,GODOMALL5
2604141033037610,2026-04-14 01:33:03.000 UTC,71000.000000,naver,brandsearch,naver_bs,616,569,2026-04-14,567375433033637313,GODOMALL5
2604141038525641,2026-04-14 01:38:52.000 UTC,164000.000000,naver,brandsearch,naver_bs,616,569,2026-04-14,567375433033637313,GODOMALL5
2604141104104813,2026-04-14 02:04:10.000 UTC,521500.000000,google,organic,(organic),35,30,2026-04-14,567375433033637313,GODOMALL5
2604141117330798,2026-04-14 02:17:33.000 UTC,109000.000000,naver,brandsearch,naver_bs,616,569,2026-04-14,567375433033637313,GODOMALL5
2604141119161249,2026-04-14 02:19:16.000 UTC,109000.000000,naver,brandsearch,naver_bs,616,569,2026-04-14,567375433033637313,GODOMALL5
2604141339069210,2026-04-14 04:39:07.000 UTC,356500.000000,(direct),(none),(not set),259,127,2026-04-14,567375433033637313,GODOMALL5
2604141352449461,2026-04-14 04:52:45.000 UTC,244000.000000,naver,brandsearch,naver_bs,616,569,2026-04-14,567375433033637313,GODOMALL5
2604141412385853,2026-04-14 05:12:38.000 UTC,267000.000000,(direct),(none),(not set),259,127,2026-04-14,567375433033637313,GODOMALL5
2604141650562315,2026-04-14 07:50:56.000 UTC,76000.000000,naver,brandsearch,naver_bs,616,569,2026-04-14,567375433033637313,GODOMALL5
2604141651222546,2026-04-14 07:51:22.000 UTC,68000.000000,naver,brandsearch,naver_bs,616,569,2026-04-14,567375433033637313,GODOMALL5
2604141657159267,2026-04-14 07:57:16.000 UTC,55000.000000,naver,brandsearch,naver_bs,616,569,2026-04-14,567375433033637313,GODOMALL5
2604141721389118,2026-04-14 08:21:39.000 UTC,109000.000000,naver,brandsearch,naver_bs,616,569,2026-04-14,567375433033637313,GODOMALL5
2604141731401629,2026-04-14 08:31:40.000 UTC,69000.000000,(direct),(none),(not set),259,127,2026-04-14,567375433033637313,GODOMALL5
2604141750376920,2026-04-14 08:50:37.000 UTC,135000.000000,naver,brandsearch,naver_bs,616,569,2026-04-14,567375433033637313,GODOMALL5
2604141827382361,2026-04-14 09:27:38.000 UTC,167000.000000,naver,brandsearch,naver_bs,616,569,2026-04-14,567375433033637313,GODOMALL5
2604141847177622,2026-04-14 09:47:17.000 UTC,84000.000000,daum,organic,(organic),7,7,2026-04-14,567375433033637313,GODOMALL5
2604141852350073,2026-04-14 09:52:35.000 UTC,491000.000000,pcmap.place.naver.com,referral,(referral),9,9,2026-04-14,567375433033637313,GODOMALL5
2604141859223025,2026-04-14 09:59:22.000 UTC,56000.000000,(direct),(none),(direct),259,127,2026-04-14,567375433033637313,GODOMALL5
2604141907139177,2026-04-14 10:07:13.000 UTC,73000.000000,,,,0,0,2026-04-14,567375433033637313,GODOMALL5
2604141914057448,2026-04-14 10:14:05.000 UTC,170000.000000,naver,brandsearch,naver_bs,616,569,2026-04-14,567375433033637313,GODOMALL5
2604142146254649,2026-04-14 12:46:25.000 UTC,70500.000000,(direct),(none),(direct),259,127,2026-04-14,567375433033637313,GODOMALL5
2604142239416100,2026-04-14 13:39:41.000 UTC,520000.000000,naver,brandsearch,naver_bs,616,569,2026-04-14,567375433033637313,GODOMALL5
2604142328141403,2026-04-14 14:28:14.000 UTC,56500.000000,naver,brandsearch,naver_bs,616,569,2026-04-14,567375433033637313,GODOMALL5
2604142328408634,2026-04-14 14:28:40.000 UTC,645000.000000,naver,brandsearch,naver_bs,616,569,2026-04-14,567375433033637313,GODOMALL5
2604150009355491,2026-04-14 15:09:35.000 UTC,63000.000000,,,,0,0,2026-04-15,567375433033637313,GODOMALL5
2604150833194764,2026-04-14 23:33:19.000 UTC,61000.000000,naver,brandsearch,naver_bs,610,552,2026-04-15,567375433033637313,GODOMALL5
2604150843238166,2026-04-14 23:43:23.000 UTC,181500.000000,(direct),(none),(direct),270,157,2026-04-15,567375433033637313,GODOMALL5
2604151045192028,2026-04-15 01:45:19.000 UTC,69000.000000,naver,brandsearch,naver_bs,610,552,2026-04-15,567375433033637313,GODOMALL5
2604151106247989,2026-04-15 02:06:24.000 UTC,7000.000000,(direct),(none),(not set),270,157,2026-04-15,567375433033637313,GODOMALL5
2604151342587840,2026-04-15 04:42:58.000 UTC,171000.000000,naver,brandsearch,naver_bs,610,552,2026-04-15,567375433033637313,GODOMALL5
2604151400264922,2026-04-15 05:00:26.000 UTC,118600.000000,naver,brandsearch,naver_bs,610,552,2026-04-15,567375433033637313,GODOMALL5
2604151413249293,2026-04-15 05:13:25.000 UTC,68000.000000,naver,brandsearch,naver_bs,610,552,2026-04-15,567375433033637313,GODOMALL5
2604151507595796,2026-04-15 06:07:59.000 UTC,493000.000000,,,,0,0,2026-04-15,567375433033637313,GODOMALL5
2604151520587527,2026-04-15 06:20:58.000 UTC,157000.000000,(direct),(none),(not set),270,157,2026-04-15,567375433033637313,GODOMALL5
2604151528122018,2026-04-15 06:28:12.000 UTC,241500.000000,naver,brandsearch,naver_bs,610,552,2026-04-15,567375433033637313,GODOMALL5
2604151543272189,2026-04-15 06:43:27.000 UTC,141000.000000,naver,brandsearch,naver_bs,610,552,2026-04-15,567375433033637313,GODOMALL5
2604151607257811,2026-04-15 07:07:25.000 UTC,162000.000000,daum,organic,(organic),7,7,2026-04-15,567375433033637313,GODOMALL5
2604151629264872,2026-04-15 07:29:26.000 UTC,112000.000000,(direct),(none),(direct),270,157,2026-04-15,567375433033637313,GODOMALL5
2604151636597863,2026-04-15 07:36:59.000 UTC,163500.000000,google,organic,(organic),32,30,2026-04-15,567375433033637313,GODOMALL5
2604151707277664,2026-04-15 08:07:27.000 UTC,230000.000000,naver,brandsearch,naver_bs,610,552,2026-04-15,567375433033637313,GODOMALL5
2604151725164195,2026-04-15 08:25:16.000 UTC,33000.000000,,,,0,0,2026-04-15,567375433033637313,GODOMALL5
2604151831258208,2026-04-15 09:31:25.000 UTC,77000.000000,naver,brandsearch,naver_bs,610,552,2026-04-15,567375433033637313,GODOMALL5
2604151924423809,2026-04-15 10:24:42.000 UTC,187000.000000,(direct),(none),(not set),270,157,2026-04-15,567375433033637313,GODOMALL5
2604151941126700,2026-04-15 10:41:12.000 UTC,39500.000000,(direct),(none),(not set),270,157,2026-04-15,567375433033637313,GODOMALL5
2604152021251221,2026-04-15 11:21:25.000 UTC,58500.000000,naver,brandsearch,naver_bs,610,552,2026-04-15,567375433033637313,GODOMALL5
2604152056021422,2026-04-15 11:56:02.000 UTC,131500.000000,naver,brandsearch,naver_bs,610,552,2026-04-15,567375433033637313,GODOMALL5
2604152159106833,2026-04-15 12:59:10.000 UTC,222500.000000,(direct),(none),(direct),270,157,2026-04-15,567375433033637313,GODOMALL5
2604152229565994,2026-04-15 13:29:56.000 UTC,24500.000000,naver,brandsearch,naver_bs,610,552,2026-04-15,567375433033637313,GODOMALL5
2604152321570306,2026-04-15 14:21:57.000 UTC,156000.000000,naver,brandsearch,naver_bs,610,552,2026-04-15,567375433033637313,GODOMALL5
2604160018018811,2026-04-15 15:18:01.000 UTC,50000.000000,,,,0,0,2026-04-16,567375433033637313,GODOMALL5
2604160036375692,2026-04-15 15:36:37.000 UTC,106000.000000,,,,0,0,2026-04-16,567375433033637313,GODOMALL5
2604160144160303,2026-04-15 16:44:16.000 UTC,107000.000000,(direct),(none),(not set),254,142,2026-04-16,567375433033637313,GODOMALL5
2604160711294044,2026-04-15 22:11:29.000 UTC,166000.000000,naver,brandsearch,naver_bs,552,511,2026-04-16,567375433033637313,GODOMALL5
2604160824511245,2026-04-15 23:24:51.000 UTC,104000.000000,naver,brandsearch,naver_bs,552,511,2026-04-16,567375433033637313,GODOMALL5
2604160950539456,2026-04-16 00:50:54.000 UTC,68000.000000,naver,brandsearch,naver_bs,552,511,2026-04-16,567375433033637313,GODOMALL5
2604161038353887,2026-04-16 01:38:35.000 UTC,148500.000000,naver,brandsearch,naver_bs,552,511,2026-04-16,567375433033637313,GODOMALL5
2604161100273308,2026-04-16 02:00:27.000 UTC,161000.000000,naver,brandsearch,naver_bs,552,511,2026-04-16,567375433033637313,GODOMALL5
2604161107041449,2026-04-16 02:07:04.000 UTC,117000.000000,naver,brandsearch,naver_bs,552,511,2026-04-16,567375433033637313,GODOMALL5
2604161116336310,2026-04-16 02:16:33.000 UTC,66000.000000,naver,brandsearch,naver_bs,552,511,2026-04-16,567375433033637313,GODOMALL5
2604161142559861,2026-04-16 02:42:56.000 UTC,122000.000000,,,,0,0,2026-04-16,567375433033637313,GODOMALL5
2604161155530332,2026-04-16 02:55:53.000 UTC,76000.000000,naver,brandsearch,naver_bs,552,511,2026-04-16,567375433033637313,GODOMALL5
2604161158485693,2026-04-16 02:58:48.000 UTC,64000.000000,naver,brandsearch,naver_bs,552,511,2026-04-16,567375433033637313,GODOMALL5
2604161301153054,2026-04-16 04:01:15.000 UTC,207500.000000,naver,brandsearch,naver_bs,552,511,2026-04-16,567375433033637313,GODOMALL5
2604161335339687,2026-04-16 04:35:34.000 UTC,28500.000000,(direct),(none),(direct),254,142,2026-04-16,567375433033637313,GODOMALL5
2604161340163878,2026-04-16 04:40:16.000 UTC,122000.000000,(direct),(none),(direct),254,142,2026-04-16,567375433033637313,GODOMALL5
2604161425391419,2026-04-16 05:25:39.000 UTC,204000.000000,naver,brandsearch,naver_bs,552,511,2026-04-16,567375433033637313,GODOMALL5
2604161436424662,2026-04-16 05:36:42.000 UTC,210500.000000,naver,brandsearch,naver_bs,552,511,2026-04-16,567375433033637313,GODOMALL5
2604161442281173,2026-04-16 05:42:28.000 UTC,204000.000000,naver,brandsearch,naver_bs,552,511,2026-04-16,567375433033637313,GODOMALL5
2604161445041194,2026-04-16 05:45:04.000 UTC,210500.000000,naver,brandsearch,naver_bs,552,511,2026-04-16,567375433033637313,GODOMALL5
2604161716456926,2026-04-16 08:16:45.000 UTC,121000.000000,google,organic,(organic),26,23,2026-04-16,567375433033637313,GODOMALL5
2604161746230237,2026-04-16 08:46:23.000 UTC,31500.000000,naver,brandsearch,naver_bs,552,511,2026-04-16,567375433033637313,GODOMALL5
2604161826557488,2026-04-16 09:26:55.000 UTC,63000.000000,naver,brandsearch,naver_bs,552,511,2026-04-16,567375433033637313,GODOMALL5
2604161922547519,2026-04-16 10:22:54.000 UTC,138000.000000,naver,brandsearch,naver_bs,552,511,2026-04-16,567375433033637313,GODOMALL5
2604161926238940,2026-04-16 10:26:23.000 UTC,66000.000000,naver,brandsearch,naver_bs,552,511,2026-04-16,567375433033637313,GODOMALL5
2604162222425793,2026-04-16 13:22:42.000 UTC,40500.000000,naver,brandsearch,naver_bs,552,511,2026-04-16,567375433033637313,GODOMALL5
2604170736262221,2026-04-16 22:36:26.000 UTC,49000.000000,naver,brandsearch,naver_bs,566,507,2026-04-17,567375433033637313,GODOMALL5
2604170743585232,2026-04-16 22:43:58.000 UTC,138000.000000,naver,brandsearch,naver_bs,566,507,2026-04-17,567375433033637313,GODOMALL5
2604170758454203,2026-04-16 22:58:45.000 UTC,412000.000000,(direct),(none),(not set),235,136,2026-04-17,567375433033637313,GODOMALL5
2604170934462997,2026-04-17 00:34:46.000 UTC,89500.000000,naver,brandsearch,naver_bs,566,507,2026-04-17,567375433033637313,GODOMALL5
2604170957009168,2026-04-17 00:57:00.000 UTC,50000.000000,(direct),(none),(direct),235,136,2026-04-17,567375433033637313,GODOMALL5
2604170959292829,2026-04-17 00:59:29.000 UTC,148000.000000,naver,brandsearch,naver_bs,566,507,2026-04-17,567375433033637313,GODOMALL5
2604171025430160,2026-04-17 01:25:43.000 UTC,81800.000000,naver,brandsearch,naver_bs,566,507,2026-04-17,567375433033637313,GODOMALL5
2604171029560872,2026-04-17 01:29:56.000 UTC,177700.000000,naver,brandsearch,naver_bs,566,507,2026-04-17,567375433033637313,GODOMALL5
2604171032396603,2026-04-17 01:32:39.000 UTC,147000.000000,naver,brandsearch,naver_bs,566,507,2026-04-17,567375433033637313,GODOMALL5
2604171045164764,2026-04-17 01:45:16.000 UTC,227800.000000,naver,brandsearch,naver_bs,566,507,2026-04-17,567375433033637313,GODOMALL5
2604171048243045,2026-04-17 01:48:24.000 UTC,166000.000000,naver,brandsearch,naver_bs,566,507,2026-04-17,567375433033637313,GODOMALL5
2604171225450917,2026-04-17 03:25:45.000 UTC,94000.000000,naver,brandsearch,naver_bs,566,507,2026-04-17,567375433033637313,GODOMALL5
2604171235132079,2026-04-17 03:35:13.000 UTC,58500.000000,(direct),(none),(direct),235,136,2026-04-17,567375433033637313,GODOMALL5
2604171407015610,2026-04-17 05:07:01.000 UTC,182000.000000,naver,brandsearch,naver_bs,566,507,2026-04-17,567375433033637313,GODOMALL5
2604171418574211,2026-04-17 05:18:57.000 UTC,165000.000000,naver,brandsearch,naver_bs,566,507,2026-04-17,567375433033637313,GODOMALL5
2604171745448013,2026-04-17 08:45:44.000 UTC,189000.000000,naver,brandsearch,naver_bs,566,507,2026-04-17,567375433033637313,GODOMALL5
2604171748191584,2026-04-17 08:48:19.000 UTC,237000.000000,naver,brandsearch,naver_bs,566,507,2026-04-17,567375433033637313,GODOMALL5
2604171823394345,2026-04-17 09:23:39.000 UTC,113000.000000,naver,brandsearch,naver_bs,566,507,2026-04-17,567375433033637313,GODOMALL5
2604172203424046,2026-04-17 13:03:42.000 UTC,167000.000000,(direct),(none),(direct),235,136,2026-04-17,567375433033637313,GODOMALL5
2604172254294447,2026-04-17 13:54:29.000 UTC,55000.000000,(direct),(none),(not set),235,136,2026-04-17,567375433033637313,GODOMALL5
2604180407551004,2026-04-17 19:07:55.000 UTC,104000.000000,naver,brandsearch,naver_bs,437,396,2026-04-18,567375433033637313,GODOMALL5
2604180724392995,2026-04-17 22:24:39.000 UTC,72000.000000,naver,brandsearch,naver_bs,437,396,2026-04-18,567375433033637313,GODOMALL5
2604181121213777,2026-04-18 02:21:21.000 UTC,45500.000000,naver,brandsearch,naver_bs,437,396,2026-04-18,567375433033637313,GODOMALL5
2604181409127288,2026-04-18 05:09:12.000 UTC,378500.000000,naver,brandsearch,naver_bs,437,396,2026-04-18,567375433033637313,GODOMALL5
2604181452365539,2026-04-18 05:52:36.000 UTC,110000.000000,,,,0,0,2026-04-18,567375433033637313,GODOMALL5
2604181504481510,2026-04-18 06:04:48.000 UTC,227000.000000,naver,brandsearch,naver_bs,437,396,2026-04-18,567375433033637313,GODOMALL5
2604181726295501,2026-04-18 08:26:29.000 UTC,307500.000000,naver,brandsearch,naver_bs,437,396,2026-04-18,567375433033637313,GODOMALL5
2604181809253382,2026-04-18 09:09:25.000 UTC,102500.000000,naver,brandsearch,naver_bs,437,396,2026-04-18,567375433033637313,GODOMALL5
2604181824307203,2026-04-18 09:24:30.000 UTC,538000.000000,(direct),(none),(not set),208,106,2026-04-18,567375433033637313,GODOMALL5
2604181843191834,2026-04-18 09:43:19.000 UTC,227300.000000,naver,brandsearch,naver_bs,437,396,2026-04-18,567375433033637313,GODOMALL5
2604181905333626,2026-04-18 10:05:33.000 UTC,151000.000000,,,,0,0,2026-04-18,567375433033637313,GODOMALL5
2604181936083467,2026-04-18 10:36:08.000 UTC,143500.000000,naver,brandsearch,naver_bs,437,396,2026-04-18,567375433033637313,GODOMALL5
2604182030233888,2026-04-18 11:30:23.000 UTC,142000.000000,(direct),(none),(direct),208,106,2026-04-18,567375433033637313,GODOMALL5
2604182134008220,2026-04-18 12:34:00.000 UTC,108000.000000,(direct),(none),(direct),208,106,2026-04-18,567375433033637313,GODOMALL5
2604182205501042,2026-04-18 13:05:50.000 UTC,205000.000000,naver,brandsearch,naver_bs,437,396,2026-04-18,567375433033637313,GODOMALL5
